Route,Direction,Mean_Absolute_Error,Mean_Squared_Error,Root_Mean_Squared_Error,R2,MAE_Train,MPE
15A,2,334.25233387549565,209923.61696102688,458.17422118777796,0.5466771395485441,334.7599729705415,-0.026136925383629647
14C,1,112.85082062878817,20819.04716563357,144.28807007384071,0.26585637557042874,110.78485617940973,-0.0008677294284539515
38B,2,505.08764707123663,413345.0212263908,642.9191405039912,0.2866307562285857,489.28472322832613,-0.028933599821703133
84,1,423.2125251713471,390525.8101339796,624.9206430691657,0.5588535929400529,365.40062463432565,0.006693586826485385
184,1,211.30185140339483,146223.3659811001,382.3916395282461,0.37540491216949934,196.242461117693,-0.004104601846302279
18,2,413.74130945683686,326061.2763090681,571.0177548107134,0.6359015532840937,409.0372483593482,-6.674794612901056e-05
118,2,327.42672942613336,208403.73849871595,456.5125830672315,0.5649136763744098,245.65304338854202,-0.02460007877056741
69,2,326.1456190395089,193971.05147082082,440.4214475599716,0.6749016695731846,307.41631463921505,-0.0033145315354935023
61,2,281.4231199886618,167162.33664697816,408.85490904106575,0.5908266853908011,256.1197264667528,-0.013084345020017743
161,2,167.08906023377702,43699.581543632834,209.04444872713754,0.66170204213235,145.7241876184403,-0.03092859207574759
66B,2,307.57877538851307,186833.5414615614,432.24245680122795,0.5439314876718989,283.1970559972359,-0.00371684657154825
