dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1574460000,2019-11-22 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.47,3.61,5,8.38,992,,,93,2.6,100,1.02,,,,75,501,Rain,moderate rain,10n
1574463600,2019-11-22 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.12,3.41,5,8.62,993,,,100,2.6,70,1.52,,,,75,501,Rain,moderate rain,10n
1574467200,2019-11-23 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.52,2.97,5.56,8.97,993,,,93,3.6,30,6.1,,,,75,502,Rain,heavy intensity rain,10n
1574470800,2019-11-23 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.96,1.68,5.56,9.3,993,,,93,6.2,90,2.29,,,,75,501,Rain,moderate rain,10n
1574474400,2019-11-23 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.33,2.48,5.56,9.31,993,,,93,5.7,80,1.52,,,,75,501,Rain,moderate rain,10n
1574478000,2019-11-23 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.77,2.67,7,9.31,994,,,93,6.2,80,1.52,,,,75,501,Rain,moderate rain,10n
1574481600,2019-11-23 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.99,2.94,7.22,9.17,994,,,93,6.2,80,,,,,75,803,Clouds,broken clouds,04n
1574485200,2019-11-23 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.08,3.4,7.22,9.1,994,,,93,5.7,70,,,,,75,803,Clouds,broken clouds,04n
1574488800,2019-11-23 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.41,3.23,7.22,9.23,994,,,87,6.2,70,,,,,75,500,Rain,light rain,10n
1574492400,2019-11-23 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.41,3.23,7.22,9.25,994,,,87,6.2,70,0.25,,,,75,500,Rain,light rain,10n
1574496000,2019-11-23 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.15,3.13,7.22,9.34,995,,,93,6.2,60,0.51,,,,75,500,Rain,light rain,10n
1574499600,2019-11-23 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.5,2.86,7.78,9.45,995,,,93,7.2,50,0.51,,,,75,500,Rain,light rain,10d
1574503200,2019-11-23 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.69,3.8,7.78,9.77,996,,,93,6.2,50,0.25,,,,75,500,Rain,light rain,10d
1574506800,2019-11-23 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.91,4.07,8.33,9.84,997,,,93,6.2,40,0.51,,,,75,500,Rain,light rain,10d
1574510400,2019-11-23 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.93,4.86,8.33,9.88,997,,,93,5.1,30,0.25,,,,75,500,Rain,light rain,10d
1574514000,2019-11-23 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.93,5.21,8.33,9.74,997,,,93,4.6,20,,,,,75,803,Clouds,broken clouds,04d
1574517600,2019-11-23 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.01,5.31,8.33,9.66,997,,,93,4.6,50,0.51,,,,75,500,Rain,light rain,10d
1574521200,2019-11-23 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.08,5.75,8.33,10,998,,,93,4.1,50,,,,,90,804,Clouds,overcast clouds,04d
1574524800,2019-11-23 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.92,5.9,8.33,9.61,998,,,93,3.6,40,,,,,90,804,Clouds,overcast clouds,04d
1574528400,2019-11-23 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.88,6.2,8.33,9.56,999,,,93,3.1,30,,,,,75,803,Clouds,broken clouds,04n
1574532000,2019-11-23 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.65,5.92,7.78,9.49,1000,,,93,3.1,330,,,,,75,803,Clouds,broken clouds,04n
1574535600,2019-11-23 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.46,5.59,7.78,9.43,1000,,,100,3.6,330,,,,,75,803,Clouds,broken clouds,04n
1574539200,2019-11-23 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.2,5.61,7.78,9.43,1001,,,100,3.1,330,,,,,75,803,Clouds,broken clouds,04n
1574542800,2019-11-23 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.13,6.23,7.78,9.3,1001,,,100,2.1,340,,,,,75,803,Clouds,broken clouds,04n
1574546400,2019-11-23 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.05,5.53,7.56,9.13,1001,,,93,2.6,350,,,,,75,803,Clouds,broken clouds,04n
1574550000,2019-11-23 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.19,4.72,6.11,9.06,1001,,,100,2.6,320,,,,,75,803,Clouds,broken clouds,04n
1574553600,2019-11-24 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.04,4.65,5.56,8.98,1001,,,93,2.1,290,,,,,20,801,Clouds,few clouds,02n
1574557200,2019-11-24 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.03,2.73,4,8.61,1001,,,93,3.1,280,,,,,75,803,Clouds,broken clouds,04n
1574560800,2019-11-24 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.64,3.34,5,8.52,1001,,,100,3.6,280,,,,,75,803,Clouds,broken clouds,04n
1574564400,2019-11-24 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7,5.25,5.56,8.29,1001,,,100,1.5,260,,,,,90,804,Clouds,overcast clouds,04n
1574568000,2019-11-24 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.15,5.02,6.67,8.19,1001,,,100,2.1,260,,,,,90,804,Clouds,overcast clouds,04n
1574571600,2019-11-24 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.13,6.11,6.66,8.04,1001,,,100,0.5,0,,,,,75,803,Clouds,broken clouds,04n
1574575200,2019-11-24 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.13,5.41,6.67,8.04,1001,,,100,1.5,0,,,,,75,803,Clouds,broken clouds,04n
1574578800,2019-11-24 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.9,5.13,6.11,7.92,1001,,,100,1.5,0,,,,,75,803,Clouds,broken clouds,04n
1574582400,2019-11-24 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.91,5.84,6.11,7.9,1001,,,100,0.5,360,,,,,75,701,Mist,mist,50n
1574586000,2019-11-24 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.73,4.5,6,8.08,1001,,,100,2.1,260,,,,,75,701,Mist,mist,50d
1574586000,2019-11-24 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.73,4.5,6,8.08,1001,,,100,2.1,260,,,,,75,741,Fog,fog,50d
1574589600,2019-11-24 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.07,5.34,6.67,7.92,1002,,,100,1.5,270,,,,,75,701,Mist,mist,50d
1574593200,2019-11-24 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.18,5.82,6.67,8.49,1002,,,100,1,0,,,,,75,701,Mist,mist,50d
1574596800,2019-11-24 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.03,6.1,7.22,9.17,1001,,,100,2.1,90,,,,,75,701,Mist,mist,50d
1574600400,2019-11-24 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.66,6.63,7.78,9.5,1000,,,93,2.1,140,,,,,75,803,Clouds,broken clouds,04d
1574604000,2019-11-24 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.89,6.56,7.78,9.73,1000,,,93,2.6,130,,,,,75,803,Clouds,broken clouds,04d
1574607600,2019-11-24 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.98,5.97,8.33,9.9,1000,,,93,3.6,130,,,,,75,803,Clouds,broken clouds,04d
1574611200,2019-11-24 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.88,5.85,8.33,9.73,999,,,93,3.6,140,,,,,75,803,Clouds,broken clouds,04d
1574614800,2019-11-24 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.88,6.2,8.33,9.84,999,,,93,3.1,90,,,,,75,500,Rain,light rain,10n
1574618400,2019-11-24 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.62,5.88,8,10.14,999,,,93,3.1,110,,,,,75,803,Clouds,broken clouds,04n
1574622000,2019-11-24 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9,6.96,8.33,10.14,998,,,100,2.6,110,0.51,,,,75,500,Rain,light rain,10n
1574625600,2019-11-24 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.89,5.86,8.33,9.97,998,,,93,3.6,140,0.76,,,,75,310,Drizzle,light intensity drizzle rain,09n
1574625600,2019-11-24 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.89,5.86,8.33,9.97,998,,,93,3.6,140,0.76,,,,75,500,Rain,light rain,10n
1574629200,2019-11-24 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.17,6.13,7.78,10.25,997,,,100,4.1,130,0.25,,,,75,500,Rain,light rain,10n
1574632800,2019-11-24 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.33,5.36,8.33,10.35,997,,,93,5.1,140,0.51,,,,75,500,Rain,light rain,10n
1574636400,2019-11-24 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.89,5.28,8.89,10.39,997,,,93,6.2,140,1.02,,,,75,501,Rain,moderate rain,10n
1574640000,2019-11-25 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.69,5.81,8.89,10.3,997,,,93,5.1,130,0.51,,,,75,500,Rain,light rain,10n
1574643600,2019-11-25 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.83,5.56,9.13,10.31,997,,,93,5.7,120,,,,,75,500,Rain,light rain,10n
1574647200,2019-11-25 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.08,4.28,8.33,10.31,996,,,93,6.2,130,,,,,75,500,Rain,light rain,10n
1574650800,2019-11-25 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.12,5.1,8.33,10.35,996,,,93,5.1,120,0.51,,,,75,500,Rain,light rain,10n
1574654400,2019-11-25 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.09,5.33,8.33,10.35,996,,,100,5.1,110,0.51,,,,75,500,Rain,light rain,10n
1574658000,2019-11-25 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.16,4.99,8.89,10.41,996,,,100,5.7,120,0.25,,,,75,500,Rain,light rain,10n
1574661600,2019-11-25 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.44,5.35,8.89,10.62,996,,,100,5.7,120,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1574665200,2019-11-25 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.5,5.42,8.89,10.79,996,,,100,5.7,130,0.25,,,,75,310,Drizzle,light intensity drizzle rain,09n
1574665200,2019-11-25 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.5,5.42,8.89,10.79,996,,,100,5.7,130,0.25,,,,75,500,Rain,light rain,10n
1574668800,2019-11-25 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.97,6.5,9.44,10.84,996,,,93,4.6,130,0.51,,,,75,310,Drizzle,light intensity drizzle rain,09n
1574668800,2019-11-25 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.97,6.5,9.44,10.84,996,,,93,4.6,130,0.51,,,,75,500,Rain,light rain,10n
1574672400,2019-11-25 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.01,7.26,9.44,10.97,996,,,93,3.6,140,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1574676000,2019-11-25 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.42,8.06,10,11.02,996,,,100,3.6,140,,,,,75,701,Mist,mist,50d
1574679600,2019-11-25 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.94,9.08,10.56,11.11,996,,,100,3.1,140,,,,,75,300,Drizzle,light intensity drizzle,09d
1574683200,2019-11-25 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.02,9.53,10.78,11.13,995,,,100,2.6,150,,,,,75,803,Clouds,broken clouds,04d
1574686800,2019-11-25 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.45,10.09,11,12,995,,,100,2.6,140,,,,,75,803,Clouds,broken clouds,04d
1574690400,2019-11-25 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.48,9.77,11,12,995,,,100,3.1,140,,,,,90,300,Drizzle,light intensity drizzle,09d
1574690400,2019-11-25 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.48,9.77,11,12,995,,,100,3.1,140,,,,,90,701,Mist,mist,50d
1574694000,2019-11-25 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.43,10.06,10.81,12,995,,,100,2.6,140,,,,,75,300,Drizzle,light intensity drizzle,09d
1574697600,2019-11-25 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.18,9.78,10.16,12,995,,,93,2.1,150,,,,,90,741,Fog,fog,50d
1574701200,2019-11-25 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.49,9.2,9.81,11.11,995,,,100,2.1,140,0.25,,,,90,500,Rain,light rain,10n
1574701200,2019-11-25 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.49,9.2,9.81,11.11,995,,,100,2.1,140,0.25,,,,90,741,Fog,fog,50n
1574704800,2019-11-25 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.41,9.58,9.47,11,995,,,93,1,0,2.79,,,,75,501,Rain,moderate rain,10n
1574704800,2019-11-25 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.41,9.58,9.47,11,995,,,93,1,0,2.79,,,,75,701,Mist,mist,50n
1574708400,2019-11-25 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.97,9.66,8.91,10.56,995,,,100,0.5,0,0.51,,,,75,500,Rain,light rain,10n
1574712000,2019-11-25 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.9,8.1,8.88,10.56,995,,,100,2.6,210,0.51,,,,90,500,Rain,light rain,10n
1574715600,2019-11-25 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.77,8.7,8.76,10,995,,,100,1.5,190,0.25,,,,75,500,Rain,light rain,10n
1574719200,2019-11-25 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.69,8.18,8.22,10,995,,,100,2.1,190,,,,,75,803,Clouds,broken clouds,04n
1574722800,2019-11-25 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.36,7.49,7.85,10,995,,,93,2.1,210,,,,,75,803,Clouds,broken clouds,04n
1574726400,2019-11-26 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.75,6.3,7.22,9.44,995,,,100,3.1,230,,,,,75,803,Clouds,broken clouds,04n
1574730000,2019-11-26 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.57,6.94,7.22,9.15,994,,,93,1.5,0,,,,,75,803,Clouds,broken clouds,04n
1574733600,2019-11-26 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.2,6.48,7.22,9.23,993,,,93,1.5,220,0.25,,,,75,500,Rain,light rain,10n
1574737200,2019-11-26 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.62,6.01,7,9.5,992,,,100,1.5,120,,,,,75,803,Clouds,broken clouds,04n
1574740800,2019-11-26 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.96,5.67,7.22,9.75,991,,,100,2.6,130,,,,,75,803,Clouds,broken clouds,04n
1574744400,2019-11-26 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.02,4.79,7.22,9.99,990,,,93,3.6,120,,,,,75,500,Rain,light rain,10n
1574748000,2019-11-26 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.12,4.21,7.78,9.8,988,,,93,4.6,90,,,,,75,500,Rain,light rain,10n
1574751600,2019-11-26 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.95,4.12,8.33,9.99,987,,,93,6.2,110,0.51,,,,75,500,Rain,light rain,10n
1574755200,2019-11-26 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.81,2.19,7.78,9.96,985,,,93,8.7,110,0.76,,,,75,500,Rain,light rain,10n
1574758800,2019-11-26 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.4,1.17,7.78,10.1,984,,,100,9.8,100,3.3,,,,75,310,Drizzle,light intensity drizzle rain,09d
1574758800,2019-11-26 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.4,1.17,7.78,10.1,984,,,100,9.8,100,3.3,,,,75,501,Rain,moderate rain,10d
1574762400,2019-11-26 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.37,2.39,8,11.05,984,,,100,9.8,80,5.84,,,,75,310,Drizzle,light intensity drizzle rain,09d
1574762400,2019-11-26 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.37,2.39,8,11.05,984,,,100,9.8,80,5.84,,,,75,502,Rain,heavy intensity rain,10d
1574766000,2019-11-26 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.16,4.86,8.89,11.75,983,,,100,7.7,100,1.52,,,,75,310,Drizzle,light intensity drizzle rain,09d
1574766000,2019-11-26 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.16,4.86,8.89,11.75,983,,,100,7.7,100,1.52,,,,75,501,Rain,moderate rain,10d
1574769600,2019-11-26 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.27,7.02,10,12,980,,,93,6.2,140,,,,,75,300,Drizzle,light intensity drizzle,09d
1574773200,2019-11-26 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.35,8.6,10,12.22,980,,,93,4.1,140,,,,,75,300,Drizzle,light intensity drizzle,09d
1574776800,2019-11-26 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.83,8.93,10.56,12.22,980,,,87,4.1,160,,,,,40,802,Clouds,scattered clouds,03d
1574780400,2019-11-26 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,11.01,6.53,9.96,11.67,980,,,81,5.7,150,,,,,75,803,Clouds,broken clouds,04d
1574784000,2019-11-26 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.34,6.82,9.22,11,980,,,81,4.1,150,,,,,40,802,Clouds,scattered clouds,03d
1574787600,2019-11-26 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.49,4.32,8.33,10.12,980,,,81,6.2,150,,,,,20,801,Clouds,few clouds,02n
1574791200,2019-11-26 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.07,4.04,8.38,9.69,981,,,87,6.2,150,,,,,20,801,Clouds,few clouds,02n
1574794800,2019-11-26 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.73,4.87,7.78,9.56,981,,,81,4.1,140,,,,,20,801,Clouds,few clouds,02n
1574798400,2019-11-26 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.01,4.22,7.22,9.34,981,,,87,4.1,140,,,,,20,801,Clouds,few clouds,02n
1574802000,2019-11-26 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.04,4.47,7.78,9.28,980,,,93,4.1,130,0.51,,,,40,500,Rain,light rain,10n
1574805600,2019-11-26 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.42,4.93,7.78,9.6,981,,,93,4.1,130,1.27,,,,75,501,Rain,moderate rain,10n
1574809200,2019-11-26 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.71,4.06,7,9.06,982,,,93,4.1,140,,,,,75,803,Clouds,broken clouds,04n
1574812800,2019-11-27 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.64,4.33,6.67,9.05,982,,,93,3.6,130,0.25,,,,75,500,Rain,light rain,10n
1574816400,2019-11-27 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.65,3.64,6.67,9.41,983,,,93,4.6,130,,,,,75,500,Rain,light rain,10n
1574820000,2019-11-27 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.25,3.85,5.56,9.37,982,,,93,3.6,90,,,,,75,500,Rain,light rain,10n
1574823600,2019-11-27 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.64,3.98,7,9.56,981,,,93,4.1,100,,,,,75,500,Rain,light rain,10n
1574827200,2019-11-27 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.79,3.87,5,9.29,981,,,100,3.1,90,0.25,,,,75,500,Rain,light rain,10n
1574830800,2019-11-27 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.66,4.35,7,9.35,981,,,93,3.6,50,0.25,,,,75,500,Rain,light rain,10n
1574834400,2019-11-27 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.99,4.76,7.43,9.42,982,,,93,3.6,50,0.25,,,,75,500,Rain,light rain,10n
1574838000,2019-11-27 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.2,5.26,7.68,9.44,982,,,100,3.6,60,1.02,,,,75,501,Rain,moderate rain,10n
1574841600,2019-11-27 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.11,4.8,7.78,9.4,983,,,100,4.1,60,,,,,75,803,Clouds,broken clouds,04n
1574845200,2019-11-27 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.87,6.19,8,9.52,984,,,93,3.1,50,1.52,,,,75,501,Rain,moderate rain,10d
1574848800,2019-11-27 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.6,6.46,8,9.97,984,,,100,2.6,350,0.51,,,,75,500,Rain,light rain,10d
1574852400,2019-11-27 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.82,7.72,8.89,10.24,985,,,93,2.6,20,,,,,75,520,Rain,light intensity shower rain,09d
1574856000,2019-11-27 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.79,6.63,8.89,10.29,985,,,93,4.1,40,,,,,75,803,Clouds,broken clouds,04d
1574859600,2019-11-27 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.89,6.75,9.17,10.07,986,,,93,4.1,40,,,,,75,803,Clouds,broken clouds,04d
1574863200,2019-11-27 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.8,6.64,8.89,10,986,,,93,4.1,30,,,,,75,803,Clouds,broken clouds,04d
1574866800,2019-11-27 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.49,6.26,8.89,10.05,987,,,93,4.1,10,,,,,75,803,Clouds,broken clouds,04d
1574870400,2019-11-27 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.03,5.81,8.33,9.87,987,,,87,3.6,350,,,,,75,803,Clouds,broken clouds,04d
1574874000,2019-11-27 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.92,5.72,6.67,9.61,988,,,93,2.1,310,,,,,75,803,Clouds,broken clouds,04n
1574877600,2019-11-27 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.68,4.73,6.67,9.37,988,,,93,3.1,310,,,,,75,803,Clouds,broken clouds,04n
1574881200,2019-11-27 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.86,3.96,5,9.02,989,,,100,3.1,290,,,,,75,803,Clouds,broken clouds,04n
1574884800,2019-11-27 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.93,3.82,6,8.64,989,,,93,3.1,290,,,,,75,803,Clouds,broken clouds,04n
1574888400,2019-11-27 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.46,3.6,6,8.51,989,,,93,2.6,260,,,,,40,802,Clouds,scattered clouds,03n
1574892000,2019-11-27 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.5,2.31,4,8.34,990,,,100,3.1,270,,,,,75,701,Mist,mist,50n
1574895600,2019-11-27 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.65,2.14,4,8.26,991,,,100,3.6,290,,,,,75,803,Clouds,broken clouds,04n
1574899200,2019-11-28 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.49,2.81,6,7.96,991,,,100,4.1,290,0.25,,,,75,500,Rain,light rain,10n
1574902800,2019-11-28 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.37,2.66,5,8.04,992,,,100,4.1,290,,,,,75,701,Mist,mist,50n
1574906400,2019-11-28 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.67,1.81,4,7.75,992,,,100,4.1,280,,,,,75,701,Mist,mist,50n
1574910000,2019-11-28 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.97,2.18,5,7.75,993,,,100,4.1,280,,,,,75,803,Clouds,broken clouds,04n
1574913600,2019-11-28 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.39,3.04,5,7.8,993,,,100,3.6,290,,,,,75,803,Clouds,broken clouds,04n
1574917200,2019-11-28 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.58,3.04,5.56,7.94,992,,,93,3.6,280,,,,,75,803,Clouds,broken clouds,04n
1574920800,2019-11-28 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.6,2.94,5.55,7.79,993,,,100,4.1,290,,,,,75,803,Clouds,broken clouds,04n
1574924400,2019-11-28 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.99,2.84,5.75,7.74,995,,,93,4.6,280,,,,,75,803,Clouds,broken clouds,04n
1574928000,2019-11-28 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.54,2.87,5.5,7.65,996,,,100,4.1,270,,,,,75,803,Clouds,broken clouds,04n
1574931600,2019-11-28 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.11,4.03,6.29,7.78,997,,,93,3.1,290,,,,,75,803,Clouds,broken clouds,04d
1574935200,2019-11-28 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.26,4.8,6.93,8.23,998,,,100,2.6,300,,,,,75,500,Rain,light rain,10d
1574938800,2019-11-28 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.11,5.6,7.7,8.89,999,,,93,2.6,320,0.25,,,,75,500,Rain,light rain,10d
1574942400,2019-11-28 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.09,5.48,7.78,9.05,999,,,100,3.1,360,0.51,,,,75,310,Drizzle,light intensity drizzle rain,09d
1574942400,2019-11-28 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.09,5.48,7.78,9.05,999,,,100,3.1,360,0.51,,,,75,500,Rain,light rain,10d
1574946000,2019-11-28 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.11,4.8,7.78,9.31,1000,,,100,4.1,40,2.29,,,,75,501,Rain,moderate rain,10d
